pm_id,leaf_id,sample_id,sub_sample_id,tree_species,pm_class,pm_area,pm_ecd,pm_perimeter,pm_shape,pm_count,O Wt%,F Wt%,Na Wt%,Mg Wt%,Al Wt%,Si Wt%,Cl Wt%,Ca Wt%,La Wt%,Ce Wt%,Pr Wt%,Nd Wt%,Sm Wt%,Gd Wt%,Dy Wt%,Fe Wt%,Br Wt%,W Wt%,K Wt%,Ti Wt%,Ru Wt%,S Wt%,Zn Wt%,B Wt%,Rb Wt%,In Wt%,Be Wt%,Mo Wt%,Mn Wt%,P Wt%,Te Wt%,Ni Wt%,notes
37,CS01,21A,CS01_03,castanea sativa,PM10,10.83925985,3.714966255,12.16489968,1.086444566,274,39.86958563,10.69102883,0,0,0,,0,0,15.41985273,0.737339957,0,0,0,29.35042977,3.93175967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,CS01,21A,CS01_03,castanea sativa,PM2.5,0.558724735,0.84343964,3.431744101,1.677343577,27,89.84943628,0,0,0,0,,0,6.265282631,0.349868834,0.375329703,0.42230417,0.479959557,0.585203385,0.734022399,0.938592851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,CS01,21A,CS01_03,castanea sativa,PM2.5,2.570133779,1.808976496,5.672706244,0.996357044,78,31.74982667,31.25048876,0,0,0,,0,0,7.508535683,4.935799912,0,0,24.55534935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,CS01,21A,CS01_03,castanea sativa,PM2.5,3.687583248,2.166835669,7.126033249,1.095832033,110,24.31370318,0,0,0,1.265661884,,0.793983601,0.12346009,14.06868249,32.78990686,20.89713365,2.282098681,0,0.171972695,3.293395042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,CS01,21A,CS01_03,castanea sativa,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,7,6.538149714,34.96768177,0,0,0.663795089,,0.067998056,0.107103074,0,0,1.754307747,0,55.90097308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,CS01,21A,CS01_03,castanea sativa,PM2.5,0.893959575,1.066876133,3.246096719,0.937983431,40,40.23555517,51.02364421,0,0,4.659071937,,0,0,1.562537998,0.960768666,0.20783837,0.23622429,0.288486853,0.362337986,0.46353233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.782214628,0.997971241,4.328128958,1.905744114,38,45.27736902,0,,0,1.208329573,,0.007047347,1.110385079,8.629838377,36.98886931,6.104898825,0,0,0,0.673269248,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2,CS02,21B,CS02_01,Castanea sativa,PM2.5,1.117449469,1.192803778,4.590674005,1.50077349,62,34.476161,0,,0,0,,20.08500844,0,0,0,17.13602543,3.172571957,10.30449271,11.59064248,3.235102072,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
4,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.670469681,0.923941834,2.79790429,0.929130466,24,0,14.40006942,,0,11.07887551,,0,0.026619801,1.65749304,0,0,15.24491161,46.71939611,10.64719334,0.225430867,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
3,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,21,96.13872766,0,,0,0,,0.050720462,0.092242769,0.332934596,0.357740605,0.402910216,0.458634505,0.560519518,0.704110367,0.901463535,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
5,CS02,21B,CS02_01,Castanea sativa,PM10,31.84730987,6.367829639,43.43508491,4.714099362,907,51.30651593,3.378133476,,0,2.393044345,18.21610183,0.526082562,3.119359538,2.795713767,0,1.034180913,6.036718935,0.195762631,4.153444245,6.844951957,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
8,CS02,21B,CS02_01,Castanea sativa,PM2.5,1.340939363,1.306651072,4.328128958,1.111684066,68,40.68693817,2.450947464,,0,2.56426353,,3.458116576,0,0.525130425,14.5480752,6.721181422,0,0,21.92960531,7.115741819,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
11,CS02,21B,CS02_01,Castanea sativa,PM2.5,3.911073142,2.231531534,7.574225677,1.16726827,152,69.83159184,11.00550294,,0,1.027720887,,4.911490157,12.86090016,0,0,0,0,0,0,0.36278856,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10,CS02,21B,CS02_01,Castanea sativa,PM2.5,3.464093354,2.100147767,6.940385866,1.106541693,155,0,15.82628787,,0,0,,56.32495284,0,7.776409388,20.07235885,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
13,CS02,21B,CS02_01,Castanea sativa,PM2.5,1.676174204,1.46088031,5.224513816,1.295873913,70,49.77656901,25.57575107,,0,6.970658153,,0,0,0,0,0,3.682212159,0,13.99480551,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
14,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,17,47.16744125,45.99651396,,0,0.194499851,,0.019073048,5.223035067,0.126147119,0.135283929,0.152262521,0.172956497,0.210731709,0.264235702,0.337820267,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
15,CS02,21B,CS02_01,Castanea sativa,PM2.5,1.005704522,1.131593022,4.142481576,1.357815944,60,40.9240067,2.501693368,,0,0,,5.13565205,7.045193017,19.66559738,3.499546275,0,6.052229926,0,13.48363459,1.692452841,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
17,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,10,72.51702547,9.653583169,,0,10.60269475,,1.723010466,0.135158736,0.48283264,0.518155191,0.582933007,0.662867492,0.808806065,1.01487916,1.298063062,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
16,CS02,21B,CS02_01,Castanea sativa,PM10,5.475502398,2.640383718,8.656257917,1.088996636,191,35.60970724,1.535113156,,0,0.230422709,,1.17727723,1.55586917,0,14.03100342,11.9765617,0,0,18.83724779,15.04680812,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
19,CS02,21B,CS02_01,Castanea sativa,PM2.5,2.570133779,1.808976496,5.672706244,0.996357044,104,21.04417086,44.60282624,,0,0,,31.79947734,2.088163048,0.031375585,0,0,0.16340022,0,0,0.270579755,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
20,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.893959575,1.066876133,3.246096719,0.937983431,58,0,0,,0,22.87215889,,29.65242565,0,5.319192633,0,0,20.16566545,14.56369162,4.887131602,2.539738454,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
23,CS02,21B,CS02_01,Castanea sativa,PM2.5,3.575838301,2.133752265,6.754738484,1.015381726,146,26.56877637,0,22.47585803,0,1.077659335,,35.1811558,0,0.885624159,0.472138915,0,0.574894296,5.090043694,1.192568615,6.481283158,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
25,CS02,21B,CS02_01,Castanea sativa,PM2.5,3.352348407,2.065996747,6.492193438,1.00051566,146,18.0595383,6.579648703,,0,1.025577541,,8.034648001,0.597227365,6.683684886,3.086348064,0,5.039703101,0,0,0,0,0,0,0,0,0,0,50.89362264,0,0,0,0,0,0,0,0,0,0
26,CS02,21B,CS02_01,Castanea sativa,PM2.5,1.45268431,1.360005555,4.328128958,1.026169907,79,0,47.56402671,,0,0,,39.62397575,0.98819565,2.969071642,2.82522589,1.563534886,4.173619673,0,0,0.292353006,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
29,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.446979788,0.754395348,2.612256908,1.214881794,28,24.18379039,0,,0,10.0790441,,0.006970458,0.01090601,10.79342291,17.2597602,26.7197907,0,5.192334205,3.142688796,2.611291967,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
27,CS02,21B,CS02_01,Castanea sativa,PM10,21.11979496,5.18561068,19.18218321,1.386425405,601,72.1979022,1.084969379,,0,0,,0.271254918,2.002517134,1.088855416,8.187464625,4.44194451,7.900193334,2.824904397,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
30,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.446979788,0.754395348,2.164064479,0.83376305,41,80.08598089,0,,0,0,,3.855337203,0.040475078,0,0,0,0,0,16.01820439,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
31,CS02,21B,CS02_01,Castanea sativa,PM2.5,3.24060346,2.03127164,6.754738484,1.120421215,137,40.14983773,13.34456056,,0,1.321513392,,0,21.75739408,0,0,12.58806437,10.8386308,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
32,CS02,21B,CS02_01,Castanea sativa,PM2.5,1.005704522,1.131593022,3.771186811,1.125319451,47,24.47033077,38.24424744,,0,5.555879325,,12.06707135,5.616435036,12.76493371,0,0,0,1.281095855,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
33,CS02,21B,CS02_01,Castanea sativa,PM2.5,4.469797876,2.385607556,11.08286744,2.186787229,147,68.46891642,0,,0,0,,0,4.634939134,3.581138328,5.554371327,0,0,13.6322841,4.12835218,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
35,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.782214628,0.997971241,3.322994383,1.123371539,38,44.6004957,40.00190496,,0,8.165833354,,0.012181036,0.021482035,0,3.085900284,3.703859448,0,0.408345507,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
36,CS02,21B,CS02_01,Castanea sativa,PM2.5,1.899664097,1.555225852,4.96196877,1.031386338,64,79.11019325,0,,0,5.589666218,,0,6.229213625,0,0.754457107,0,0,0,1.949041709,6.367429346,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
37,CS02,21B,CS02_01,Castanea sativa,PM10,7.93389123,3.178324096,10.37212997,1.079045589,266,50.10550618,5.306548253,,0,11.19475663,,8.721861243,6.391720474,5.963697657,3.799406067,2.3949489,6.121557206,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
38,CS02,21B,CS02_01,Castanea sativa,PM2.5,4.69328777,2.444520318,8.918802963,1.348733333,188,17.56690145,22.05587327,,0,0,,25.92153549,1.126950141,0,1.422564592,10.51399633,4.912568256,8.953727037,7.52588734,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
39,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,10,10.26707366,24.23535436,,0,0.057171565,,0.020988173,0.032364597,0,0,5.804991722,0,0.602516206,39.78837132,19.19117123,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
41,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.335234841,0.653325536,2.164064479,1.111684066,28,16.60382003,11.21154502,,0,0,,1.094786264,0,60.00632048,0,0,11.08351946,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
40,CS02,21B,CS02_01,Castanea sativa,PM10,9.38657554,3.457073787,21.35944124,3.867788622,361,31.47828281,36.26550734,,0,2.021869831,,23.06514531,0,0,0,0,0,5.426966399,0,1.742220856,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
42,CS02,21B,CS02_01,Castanea sativa,PM10,7.59865639,3.110451704,11.45416221,1.373978661,288,70.6846416,16.49986655,,0,0,,0.774904154,1.17578702,0,0,0,0,0,10.86479723,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
43,CS02,21B,CS02_01,Castanea sativa,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,27,72.8282392,0,,0,2.761196345,,0.956785865,22.71566391,0.221818499,0.061497412,0.061421975,0.069556199,0.084326207,0.105312956,0.134190999,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
44,CS02,21B,CS02_01,Castanea sativa,PM2.5,1.117449469,1.192803778,4.142481576,1.22203435,49,27.69701481,0,,0,2.988415956,,1.093642879,5.071677268,5.888605863,42.31889844,11.90305129,0,0,0,3.038695268,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
45,CS02,21B,CS02_01,Castanea sativa,PM2.5,1.676174204,1.46088031,4.590674005,1.00051566,73,55.50944805,24.62021708,,0,0,,14.72145766,0,0,0,0,0,2.1107601,0,3.038116917,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
1,CS02,21B,CS02_02,Castanea sativa,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,12,0,15.25050402,0,0,0,0,0.119676266,0.037399109,0,0,0,0,0,15.3545022,69.2379117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CS02,21B,CS02_02,Castanea sativa,PM2.5,1.676174204,1.46088031,7.126033249,2.410830472,89,25.5362004,0,0,0,0,0,0,29.70552742,13.27999532,9.266424924,0,0,5.500122905,16.71172231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,CS02,21B,CS02_02,Castanea sativa,PM2.5,0.782214628,0.997971241,3.508641765,1.252397696,33,19.06467378,0.818811636,0,0,14.19486254,0,0,11.08798385,0,0,0,0,0,9.820477664,45.0131923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CS02,21B,CS02_02,Castanea sativa,PM10,15.08556783,4.38264093,15.59664378,1.283189451,501,58.66368413,0,0,0,2.319102921,0,1.212050859,34.53852832,0,0.666418765,2.377849631,0.222368236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CS02,21B,CS02_02,Castanea sativa,PM10,13.07415879,4.080016665,19.81602302,2.390063156,457,43.37022305,3.020082973,0,0,0.866487343,0,0.859925244,30.77204227,2.169691399,3.57738547,3.088482842,0,0,1.91088412,10.3647925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CS02,21B,CS02_02,Castanea sativa,PM2.5,2.793623673,1.88598837,6.120898673,1.067216704,85,17.02771634,25.50756931,0,0,7.409460098,0,23.5558182,0,11.2929374,0.827817246,0,14.37867284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,CS02,21B,CS02_02,Castanea sativa,PM2.5,0.446979788,0.754395348,2.426609525,1.048339735,24,28.53314877,0,0,0,0,0,2.817509882,0,29.70596552,7.051844895,0,31.89153671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CS02,21B,CS02_02,Castanea sativa,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,20,0,23.07617813,0,0,0,0,1.325613353,19.9147135,24.3653208,0,4.071281105,27.24689543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CS02,21B,CS02_02,Castanea sativa,PM2.5,0.782214628,0.997971241,3.322994383,1.123371539,28,4.035456851,38.11309934,0,0,2.963522635,0,11.54710799,0.249570818,37.11327314,0,0,5.977966264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CS02,21B,CS02_02,Castanea sativa,PM2.5,1.229194416,1.251023157,4.328128958,1.212746254,48,74.90569353,0,0,0,3.212808445,0,0,20.96444964,0.202074694,0.076688762,0.086095295,0.09753601,0.118323404,0.147850683,0.188478176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,CS02,21B,CS02_02,Castanea sativa,PM2.5,4.469797876,2.385607556,8.995700627,1.44069563,163,40.49087465,8.152322471,0,0,0,0,0,7.965489477,0,5.64304702,13.28096688,9.060722589,11.51418686,0,3.892393038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,CS02,21B,CS02_03,Castanea sativa,PM2.5,2.011409044,1.600314199,5.93525129,1.393695698,98,42.8502053,33.68972242,,0,2.257741988,0,0,0,2.765288018,4.664320499,0.205820869,0,12.61969954,0,0.947204418,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
3,CS02,21B,CS02_03,Castanea sativa,PM2.5,1.005704522,1.131593022,3.87993653,1.191156913,45,37.73586452,16.4007768,,0,0,0,9.090279043,1.973136701,7.986908406,10.82678884,10.24743691,0,1.480401121,2.349281311,1.909128763,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
8,CS02,21B,CS02_03,Castanea sativa,PM2.5,1.564429257,1.411344463,4.513776341,1.036368677,58,10.68603173,0,,0,5.22432439,0,9.709904343,2.62427479,0,3.431617469,15.77860564,7.140307128,0,38.35406005,7.050871849,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
5,CS02,21B,CS02_03,Castanea sativa,PM2.5,1.676174204,1.46088031,4.96196877,1.168904516,62,56.44555092,31.23930097,,0,6.354087591,0,3.169286624,2.206175961,0,0,0.151777209,0.115827273,0.141060771,0.176932977,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
7,CS02,21B,CS02_03,Castanea sativa,PM2.5,1.229194416,1.251023157,4.328128958,1.212746254,37,0,14.05037493,,0,0,0,83.89955759,0.056756113,0.186745834,0.198214129,0.221067388,0.248966296,0.298941298,0.370445289,0.468937401,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
6,CS02,21B,CS02_03,Castanea sativa,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,4,93.60586405,0,,0,0,0,0.084776815,0.153134612,0.551201403,0.592315942,0.666728849,0.759201497,0.92815822,1.165961381,1.492654998,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
4,CS02,21B,CS02_03,Castanea sativa,PM2.5,1.45268431,1.360005555,4.328128958,1.026169907,48,78.80125642,0,,0,1.046804152,0,9.593083709,0,0,0,0,0,10.55886373,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
9,CS02,21B,CS02_03,Castanea sativa,PM2.5,2.570133779,1.808976496,5.858353627,1.062638565,140,18.36741716,0,30.97405434,0,2.222832665,0,35.00041664,0,2.745143883,0.260799052,0.160273374,2.315157279,7.953909785,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10,CS02,21B,CS02_03,Castanea sativa,PM2.5,4.581542823,2.415243569,8.022418106,1.117864001,227,0.578258792,0,,0,1.162826177,0,28.30858827,0,5.120256171,6.396161765,9.109182656,0.790016446,0.797663815,0.049398275,0,0,0,0,0,0,0,0,47.68766165,0,0,0,0,0,0,0,0,0,0
14,CS02,21B,CS02_03,Castanea sativa,PM2.5,0.782214628,0.997971241,3.694289147,1.388436336,37,14.61725086,47.18559384,,0,0,0,28.13298106,7.030466944,0,0,1.077154838,0,0.488516409,0.915986951,0.552047463,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
18,CS02,21B,CS02_03,Castanea sativa,PM2.5,4.581542823,2.415243569,8.547508198,1.268987774,156,52.93302536,15.78094363,,0,4.849560186,0,0.427240785,18.39832962,2.760620043,1.089526992,0,0,2.928694896,0.832063332,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
17,CS02,21B,CS02_03,Castanea sativa,PM2.5,0.446979788,0.754395348,2.79790429,1.393695698,39,0,43.05777848,,0,0,0,0,0.236358494,43.4055537,13.30030411,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
19,CS02,21B,CS02_03,Castanea sativa,PM2.5,4.022818089,2.263186044,8.470610535,1.419348914,144,27.47370303,1.71188619,,0,0,0,1.015898492,12.84781694,2.438836358,9.89741534,20.8932817,0,11.95805818,4.568224028,7.194871455,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
20,CS02,21B,CS02_03,Castanea sativa,PM2.5,3.017113566,1.959976608,6.492193438,1.111684066,114,56.69263601,9.127506614,,0,0.926214736,0,0,26.07609034,0,0,0,6.426914036,0,0,0.750641292,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
21,CS02,21B,CS02_03,Castanea sativa,PM2.5,0.782214628,0.997971241,3.246096719,1.071981064,30,67.6902771,0,,0,0,0,31.34092689,0.033106602,0.508996658,0.426695496,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
22,CS02,21B,CS02_03,Castanea sativa,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,12,45.24374604,15.77320993,,0,0,0,0,0.077162683,25.46392977,11.86749637,0,1.574454829,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
23,CS02,21B,CS02_03,Castanea sativa,PM2.5,1.229194416,1.251023157,3.87993653,0.974582929,49,25.2830267,57.77477026,,0,4.418619722,0,2.742974274,1.106678788,0,0,0,0,0.274664978,8.399271965,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
24,CS02,21B,CS02_03,Castanea sativa,PM2.5,1.340939363,1.306651072,4.142481576,1.018361958,50,40.96986949,0.80181798,,0,0,0,1.559103653,0,5.59480004,9.752330929,24.33520257,3.718220815,5.833680183,3.147312999,4.287652299,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
4,CS03,21C,CS03_01,Castanea sativa,PM2.5,0.782214628,0.997971241,3.246096719,1.071981064,22,68.32216382,0,,0,0,,0.020891421,15.76756686,0,0,0,0,0,0,15.88938385,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,CS03,21C,CS03_01,Castanea sativa,PM2.5,4.69328777,2.444520318,13.44577286,3.065381223,217,31.70789778,0,,0,12.78835833,34.70553458,0,3.070760891,0,0,1.236424968,2.44362168,2.689222246,11.05515733,0.303017767,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,CS03,21C,CS03_01,Castanea sativa,PM2.5,0.446979788,0.754395348,2.79790429,1.393695698,13,0,1.210443303,,0,15.91994017,,0,0.022444635,0,0,0,0,0,14.04721737,68.79995465,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CS03,21C,CS03_01,Castanea sativa,PM2.5,1.564429257,1.411344463,4.590674005,1.071981064,58,58.73960257,0,,0,8.527579159,,5.501316115,0,0,0,0,0,5.571720377,8.754011989,12.9057765,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CS03,21C,CS03_01,Castanea sativa,PM2.5,2.681878726,1.847883667,6.044001009,1.083927057,98,41.44513607,38.40035498,,0,9.294330329,,1.265557855,4.076903686,1.749258116,3.564865515,0,0,0,0,0.203588209,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,CS03,21C,CS03_01,Castanea sativa,PM10,64.47683436,9.060599055,57.0533116,4.017428393,1586,76.36443377,0,,0,10.71943492,,0.280702184,6.894635409,0,0,5.740784854,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CS03,21C,CS03_01,Castanea sativa,PM10,14.3033532,4.267504531,22.58207526,2.837134819,492,63.97536397,4.079342261,,0,5.686203018,14.99673724,0,9.46604237,1.241026353,0,0.555285159,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,CS03,21C,CS03_01,Castanea sativa,PM10,6.816441761,2.946008012,10.18648259,1.211381401,181,57.73940682,5.791879445,,0,3.59005332,,6.511139125,0,0.165335042,0,0,0,0,16.20056331,10.00163257,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CS03,21C,CS03_01,Castanea sativa,PM2.5,2.234898938,1.68687928,6.492193438,1.50077349,76,47.94045091,0,,0,17.46751219,,0,10.27637273,20.07086575,0,0,0,0,0,4.244797677,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CS03,21C,CS03_01,Castanea sativa,PM2.5,0.893959575,1.066876133,3.508641765,1.095847984,30,89.90759254,0,,0,8.679933846,,0.015049423,0.027187343,0.097930734,0.105253886,0.118593592,0.134772295,0.913682859,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,CS03,21C,CS03_01,Castanea sativa,PM2.5,0.558724735,0.84343964,3.508641765,1.753356774,47,34.33684707,0,,0,0,,7.216395438,7.362356782,11.88118011,15.92481285,14.93479162,0,2.142684907,3.416055441,2.784885094,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CS03,21C,CS03_01,Castanea sativa,PM2.5,3.799328195,2.199421492,8.284963152,1.43768747,158,68.49448681,14.05203789,,0,6.950194389,,3.745185956,3.478012234,0,0,1.01410225,0,0,2.265977114,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CS03,21C,CS03_01,Castanea sativa,PM10,6.369461974,2.847779989,13.88077173,2.407213507,245,67.77737737,0,,0,10.65171659,,7.803238183,0.346993026,0,0,0,0,0,8.933352679,4.487321898,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,CS03,21C,CS03_01,Castanea sativa,PM10,34.86442343,6.662639313,24.80984385,1.404933312,1053,45.28731704,2.768636122,,0,10.44257805,17.96972156,1.629960909,0.129175722,0,4.385125637,5.939269066,4.590405151,0,0,0,0,,0,6.857810915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CS03,21C,CS03_01,Castanea sativa,PM2.5,2.570133779,1.808976496,5.858353627,1.062638565,119,0,36.26990318,,0,0,,20.41813433,19.16712672,0,0,5.211243778,17.45105535,0,0,1.482534036,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,CS03,21C,CS03_01,Castanea sativa,PM2.5,0.223489894,0.533438066,1.607122332,0.919665974,11,45.28222084,37.26136088,,0,0.340823177,,0.113756419,0.197924697,0.698607601,0,0.851280149,1.217110083,12.56266534,1.474259421,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CS03,21C,CS03_01,Castanea sativa,PM2.5,1.78791915,1.508790696,5.224513816,1.214881794,77,1.68846827,15.39514363,,0,4.76106666,,20.433411,0.214832206,7.608153671,9.185796231,7.951907068,0,20.9244743,11.83674112,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,CS03,21C,CS03_01,Castanea sativa,PM2.5,0.782214628,0.997971241,3.060449336,0.952872057,45,48.84592593,0,,0,12.25165948,,0,0,0,8.067491651,0.744871609,30.09005487,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,CS03,21C,CS03_01,Castanea sativa,PM10,9.610065434,3.497987327,11.79360492,1.151746606,250,18.87459904,0.276776869,24.38813895,0,0.017634415,,37.80370057,0.632578228,0,0,5.714819208,0,3.907297924,8.384460211,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,CS03,21C,CS03_01,Castanea sativa,PM2.5,4.469797876,2.385607556,8.810053244,1.381844955,150,30.24365604,1.341431215,23.64836186,0,0.058890617,,24.4811222,0,0,0,0,0,0,16.4651677,3.76136452,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,CS03,21C,CS03_01,Castanea sativa,PM2.5,4.246307982,2.325202624,7.388578295,1.023058353,143,71.91684246,4.963650554,,0,7.49220252,,8.878003806,0.114159822,0,0,0,6.635143608,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CS03,21C,CS03_01,Castanea sativa,PM2.5,3.24060346,2.03127164,6.492193438,1.0350162,115,16.26538187,0,44.89803016,0,0,,34.87685919,0,0,0,0,0,3.959720209,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
