doy,date,time,rh,temp,pressure,net_rad,par,wind_speed,wind_direction,precipitation
225,2022-08-13,00:00:00,84.4,15.34,1014,NA,0,0,200.4,NA
225,2022-08-13,00:30:00,85.1,15.08,1014,NA,0,0,200.4,NA
225,2022-08-13,01:00:00,85.4,14.79,1014,NA,0,0,200.4,NA
225,2022-08-13,01:30:00,85.9,14.54,1014,NA,0,0,200.4,NA
225,2022-08-13,02:00:00,86.6,14.51,1014,NA,0,0,200.4,NA
225,2022-08-13,02:30:00,87.4,14.34,1014,NA,0,0,200.4,NA
225,2022-08-13,03:00:00,88.1,14.14,1014,NA,0,0,200.4,NA
225,2022-08-13,03:30:00,88.8,14.05,1013,NA,0,0,200.4,NA
225,2022-08-13,04:00:00,89.2,13.89,1013,NA,0,0,200.4,NA
225,2022-08-13,04:30:00,89.8,13.73,1013,NA,0,0,200.4,NA
225,2022-08-13,05:00:00,90.5,13.7,1013,NA,0,0,200.3,NA
225,2022-08-13,05:30:00,91,13.67,1013,NA,0.077,0,200.3,NA
225,2022-08-13,06:00:00,91.3,13.55,1013,NA,3.322,0,210.7,NA
225,2022-08-13,06:30:00,91.8,13.6,1013,NA,19.14,0,237.9,NA
225,2022-08-13,07:00:00,92.4,13.93,1012,NA,43.9,0,238,NA
225,2022-08-13,07:30:00,92.8,14.62,1012,NA,86.8,0,240.1,NA
225,2022-08-13,08:00:00,93.3,16,1012,NA,109.3,0,262.2,NA
225,2022-08-13,08:30:00,92.3,17.27,1012,NA,154.9,0.021,187.5,NA
225,2022-08-13,09:00:00,88.6,18.24,1012,NA,138.1,0.033,206.3,NA
225,2022-08-13,09:30:00,83.8,19.09,1012,NA,158,0.094,249.4,NA
225,2022-08-13,10:00:00,77.8,20.1,1012,NA,152.6,0.02,157.3,NA
225,2022-08-13,10:30:00,73.5,21.21,1012,NA,446.6,0.158,190.7,NA
225,2022-08-13,11:00:00,67.93,22.62,1012,NA,1014,0.267,203.1,NA
225,2022-08-13,11:30:00,65.19,23.26,1012,NA,1118,0.209,233.5,NA
225,2022-08-13,12:00:00,63.06,23.7,1012,NA,1188,0.195,200.7,NA
225,2022-08-13,12:30:00,61.99,24.26,1012,NA,1245,0.171,209.5,NA
225,2022-08-13,13:00:00,61.36,24.28,1012,NA,1277,0.156,175.7,NA
225,2022-08-13,13:30:00,60.04,24.61,1012,NA,1289,0.162,196.2,NA
225,2022-08-13,14:00:00,60.13,24.62,1011,NA,1271,0.123,216.7,NA
225,2022-08-13,14:30:00,59.51,24.75,1011,NA,1226,0.195,217,NA
225,2022-08-13,15:00:00,59.73,24.77,1011,NA,1158,0.136,197.7,NA
225,2022-08-13,15:30:00,60.04,24.54,1011,NA,1095,0.247,207.1,NA
225,2022-08-13,16:00:00,60.55,24.3,1011,NA,968,0.231,187.8,NA
225,2022-08-13,16:30:00,60.46,24.1,1010,NA,780,0.22,205.5,NA
225,2022-08-13,17:00:00,62.5,23.66,1010,NA,590.9,0.205,211.2,NA
225,2022-08-13,17:30:00,64.93,23.21,1010,NA,415.5,0.143,210.4,NA
225,2022-08-13,18:00:00,69,22.16,1010,NA,160.5,0.11,185.2,NA
225,2022-08-13,18:30:00,71.7,21.5,1010,NA,132.6,0.072,253.1,NA
225,2022-08-13,19:00:00,71.4,21.06,1010,NA,107.1,0.053,141.3,NA
225,2022-08-13,19:30:00,72.7,20.56,1009,NA,70.2,0.021,296.2,NA
225,2022-08-13,20:00:00,76.3,19.71,1009,NA,35.56,0.022,210.4,NA
225,2022-08-13,20:30:00,80.1,19.07,1009,NA,19.96,0,308.9,NA
225,2022-08-13,21:00:00,82.6,18.43,1009,NA,4.616,0,309.2,NA
225,2022-08-13,21:30:00,84.6,17.81,1009,NA,0.254,0,309.2,NA
225,2022-08-13,22:00:00,86.1,17.27,1009,NA,0,0,309.1,NA
225,2022-08-13,22:30:00,87.5,16.86,1009,NA,0,0,309.1,NA
225,2022-08-13,23:00:00,88.7,16.58,1009,NA,0,0,309.1,NA
225,2022-08-13,23:30:00,89.5,16.34,1009,NA,0,0,309.1,NA
226,2022-08-14,00:00:00,90,16.03,1008,NA,0,0,309.2,NA
226,2022-08-14,00:30:00,91,15.83,1008,NA,0,0,309.2,NA
226,2022-08-14,01:00:00,91.6,15.71,1008,NA,0,0,309.2,NA
226,2022-08-14,01:30:00,92.1,15.58,1008,NA,0,0,309.2,NA
226,2022-08-14,02:00:00,92.7,15.53,1008,NA,0,0,309.2,NA
226,2022-08-14,02:30:00,93,15.44,1007,NA,0,0,309.2,NA
226,2022-08-14,03:00:00,93.4,15.23,1007,NA,0,0,309.2,NA
226,2022-08-14,03:30:00,93.7,15,1007,NA,0,0,309.2,NA
226,2022-08-14,04:00:00,94,14.7,1007,NA,0,0,309.2,NA
226,2022-08-14,04:30:00,94.4,14.55,1006,NA,0,0,309,NA
226,2022-08-14,05:00:00,94.6,14.25,1006,NA,0,0,308.9,NA
226,2022-08-14,05:30:00,94.8,14.07,1006,NA,0.015,0,308.9,NA
226,2022-08-14,06:00:00,95,13.94,1005,NA,2.352,0,308.9,NA
226,2022-08-14,06:30:00,95.2,13.78,1005,NA,15.27,0,308.9,NA
226,2022-08-14,07:00:00,95.6,13.99,1005,NA,55.82,0,308.9,NA
226,2022-08-14,07:30:00,96.1,14.86,1005,NA,97.4,0,308.9,NA
226,2022-08-14,08:00:00,96.1,15.87,1005,NA,106.6,0,308.9,NA
226,2022-08-14,08:30:00,95.8,16.73,1005,NA,161.6,0,282.4,NA
226,2022-08-14,09:00:00,94.3,18.01,1005,NA,203.2,0,268.9,NA
226,2022-08-14,09:30:00,90.7,18.92,1005,NA,191.4,0,264.2,NA
226,2022-08-14,10:00:00,84.2,20,1005,NA,244.9,0,291.7,NA
226,2022-08-14,10:30:00,78.2,20.99,1005,NA,318.5,0,276.1,NA
226,2022-08-14,11:00:00,75.3,21.47,1005,NA,366,0.011,245,NA
226,2022-08-14,11:30:00,73.1,21.89,1005,NA,732,0.123,231.6,NA
226,2022-08-14,12:00:00,66.73,23.41,1004,NA,956,0.187,239.9,NA
226,2022-08-14,12:30:00,61.26,24.85,1003,NA,1200,0.08,191.3,NA
226,2022-08-14,13:00:00,58.95,25.51,1003,NA,849,0.066,231.2,NA
226,2022-08-14,13:30:00,63.75,23.88,1003,NA,580.2,0.106,219,NA
226,2022-08-14,14:00:00,67.91,23.33,1003,NA,721,0.142,215.4,NA
226,2022-08-14,14:30:00,68.07,23.08,1003,NA,596.1,0.135,263.4,NA
226,2022-08-14,15:00:00,66.9,23.28,1003,NA,1040,0.173,188.4,NA
226,2022-08-14,15:30:00,64.4,23.51,1003,NA,709,0.157,205,NA
226,2022-08-14,16:00:00,66.85,22.95,1003,NA,538.7,0.104,217.9,NA
226,2022-08-14,16:30:00,69.29,21.83,1002,NA,376.8,0.109,217.5,NA
226,2022-08-14,17:00:00,70.8,21.09,1002,NA,307,0.075,248.4,NA
226,2022-08-14,17:30:00,70.9,21.18,1002,NA,302.7,0.031,258,NA
226,2022-08-14,18:00:00,69.88,20.87,1002,NA,282.1,0.068,269.8,NA
226,2022-08-14,18:30:00,68.54,20.97,1002,NA,192.6,0.009,248.1,NA
226,2022-08-14,19:00:00,68.41,20.62,1001,NA,107.7,0,291.1,NA
226,2022-08-14,19:30:00,68.46,20.13,1001,NA,36.91,0,83,NA
226,2022-08-14,20:00:00,70,19.75,1001,NA,30.21,0.001,29.29,NA
226,2022-08-14,20:30:00,72,19.44,1001,NA,9.86,0.003,23.09,NA
226,2022-08-14,21:00:00,74.9,19.13,1001,NA,1.203,0,9.56,NA
226,2022-08-14,21:30:00,77.6,18.8,1001,NA,0.035,0,85.5,NA
226,2022-08-14,22:00:00,78.5,18.68,1001,NA,0,0,320.2,NA
226,2022-08-14,22:30:00,78.6,18.65,1001,NA,0,0.013,205.4,NA
226,2022-08-14,23:00:00,78.8,18.51,1001,NA,0,0.021,259,NA
226,2022-08-14,23:30:00,79,18.62,1001,NA,0,0.024,300.4,NA
227,2022-08-15,00:00:00,79.3,18.7,1001,NA,0,0.025,268.9,NA
227,2022-08-15,00:30:00,77.1,19.12,1001,NA,0,0.06,250.6,NA
227,2022-08-15,01:00:00,77.3,19.09,1001,NA,-0.005,0.053,213.5,NA
227,2022-08-15,01:30:00,85,18.13,1001,NA,-0.012,0.029,244.3,NA
227,2022-08-15,02:00:00,89,17.68,1000,NA,-0.004,0.002,237.2,NA
227,2022-08-15,02:30:00,91.5,17.44,1000,NA,-0.005,0,288.9,NA
227,2022-08-15,03:00:00,92.7,17.21,1000,NA,-0.003,0,288.2,NA
227,2022-08-15,03:30:00,93.5,17.13,1000,NA,-0.003,0,288.4,NA
227,2022-08-15,04:00:00,94,17.02,999,NA,-0.001,0,291.4,NA
227,2022-08-15,04:30:00,94.5,16.85,999,NA,-0.002,0,306.4,NA
227,2022-08-15,05:00:00,94.8,16.75,999,NA,0,0,306.4,NA
227,2022-08-15,05:30:00,95.2,16.79,999,NA,-0.001,0,302.5,NA
227,2022-08-15,06:00:00,95.4,16.8,999,NA,0.315,0,322.6,NA
227,2022-08-15,06:30:00,95.7,16.81,999,NA,1.023,0,337.9,NA
227,2022-08-15,07:00:00,96,16.86,999,NA,5.247,0,216.8,NA
227,2022-08-15,07:30:00,96.1,16.81,999,NA,12.46,0,7.28,NA
227,2022-08-15,08:00:00,96.3,16.92,999,NA,37.63,0,7.49,NA
227,2022-08-15,08:30:00,96.6,17.12,999,NA,94.6,0.004,47.89,NA
227,2022-08-15,09:00:00,96.8,17.54,999,NA,208.2,0.009,195,NA
227,2022-08-15,09:30:00,96.7,17.53,999,NA,210.6,0,206.6,NA
227,2022-08-15,10:00:00,96.8,17.71,1000,NA,246.8,0,321.9,NA
227,2022-08-15,10:30:00,96.4,17.79,1000,NA,293.9,0.011,259.7,NA
227,2022-08-15,11:00:00,94.8,19.02,1000,NA,878,0.089,262.3,NA
227,2022-08-15,11:30:00,80.5,21.15,1000,NA,920,0.149,251.6,NA
227,2022-08-15,12:00:00,71.4,21.28,1000,NA,335,0.042,191.6,NA
227,2022-08-15,12:30:00,79,19.23,1000,NA,144.2,0.03,304.6,NA
227,2022-08-15,13:00:00,85.3,18.39,1000,NA,129,0.005,170.2,NA
227,2022-08-15,13:30:00,88.1,17.84,1000,NA,164.5,0.034,159.7,NA
227,2022-08-15,14:00:00,91,18.06,1000,NA,388,0.024,226.8,NA
227,2022-08-15,14:30:00,91.9,18.59,1000,NA,539.6,0.117,255.3,NA
227,2022-08-15,15:00:00,90.3,19.6,1000,NA,1173,0.188,228.6,NA
227,2022-08-15,15:30:00,84,20.44,1000,NA,896,0.108,191.1,NA
227,2022-08-15,16:00:00,79.5,21.3,1000,NA,1074,0.144,200.3,NA
227,2022-08-15,16:30:00,74.2,21.66,1000,NA,864,0.225,197.9,NA
227,2022-08-15,17:00:00,77.2,20.46,1000,NA,327.7,0.132,157.6,NA
227,2022-08-15,17:30:00,80.5,19.65,1001,NA,258.2,0.097,188.3,NA
227,2022-08-15,18:00:00,85.6,18.39,1001,NA,45.69,0.003,167.5,NA
227,2022-08-15,18:30:00,89.8,17.7,1001,NA,35.86,0,299.3,NA
227,2022-08-15,19:00:00,91.9,17.64,1001,NA,56.5,0,298.6,NA
227,2022-08-15,19:30:00,93.1,17.93,1001,NA,63.1,0,294.3,NA
227,2022-08-15,20:00:00,93.8,17.9,1002,NA,42.8,0,283.8,NA
227,2022-08-15,20:30:00,94.2,17.7,1002,NA,34.75,0,285.5,NA
227,2022-08-15,21:00:00,94.6,17.22,1003,NA,2.093,0.02,270,NA
227,2022-08-15,21:30:00,95.1,16.96,1003,NA,0.081,0.017,217.1,NA
227,2022-08-15,22:00:00,95.5,16.68,1003,NA,0,0.011,262.1,NA
227,2022-08-15,22:30:00,95.9,16.45,1004,NA,0,0.005,264.8,NA
227,2022-08-15,23:00:00,96.2,16.42,1004,NA,0,0.005,253.6,NA
227,2022-08-15,23:30:00,96.4,16.44,1004,NA,0,0,232.2,NA
228,2022-08-16,00:00:00,96.5,16.12,1004,NA,0.001,0.104,229.2,NA
228,2022-08-16,00:30:00,96.7,15.76,1004,NA,0,0.049,226.6,NA
228,2022-08-16,01:00:00,96.9,15.48,1004,NA,0,0.027,251.6,NA
228,2022-08-16,01:30:00,97,15.15,1004,NA,-0.001,0.038,247.4,NA
228,2022-08-16,02:00:00,97.2,14.96,1004,NA,0.001,0.054,248.7,NA
228,2022-08-16,02:30:00,97.4,14.92,1004,NA,0,0.074,234.6,NA
228,2022-08-16,03:00:00,97.4,14.83,1004,NA,0.001,0.151,222,NA
228,2022-08-16,03:30:00,97.4,14.56,1004,NA,0,0.156,219,NA
228,2022-08-16,04:00:00,97.3,14.38,1004,NA,-0.004,0.196,230.3,NA
228,2022-08-16,04:30:00,97.1,14.14,1005,NA,-0.001,0.204,244.9,NA
228,2022-08-16,05:00:00,96.7,13.89,1005,NA,-0.001,0.186,219.8,NA
228,2022-08-16,05:30:00,96.2,13.65,1005,NA,0,0.292,230.1,NA
228,2022-08-16,06:00:00,95.3,13.58,1005,NA,0.957,0.207,234.8,NA
228,2022-08-16,06:30:00,94.5,13.45,1005,NA,7.19,0.291,220.3,NA
228,2022-08-16,07:00:00,93.2,13.44,1006,NA,25.67,0.279,218.7,NA
228,2022-08-16,07:30:00,91.7,13.33,1006,NA,27.34,0.308,233.8,NA
228,2022-08-16,08:00:00,90.3,13.34,1006,NA,91.8,0.275,227.7,NA
228,2022-08-16,08:30:00,87.9,13.55,1006,NA,140.6,0.312,205.6,NA
228,2022-08-16,09:00:00,85.1,13.82,1006,NA,216.6,0.304,238.6,NA
228,2022-08-16,09:30:00,81.9,14.42,1007,NA,320.4,0.318,217.7,NA
228,2022-08-16,10:00:00,79.3,14.66,1007,NA,295.2,0.261,219.4,NA
228,2022-08-16,10:30:00,77.8,15.2,1007,NA,315.2,0.322,224.1,NA
228,2022-08-16,11:00:00,75.4,15.49,1007,NA,375.2,0.422,215.8,NA
228,2022-08-16,11:30:00,73.7,16.05,1007,NA,380.7,0.363,226.5,NA
228,2022-08-16,12:00:00,71.2,16.64,1007,NA,381.3,0.238,229.7,NA
228,2022-08-16,12:30:00,71.6,17.07,1008,NA,295.4,0.05,194.6,NA
228,2022-08-16,13:00:00,71.3,17.06,1008,NA,226,0.074,226.7,NA
228,2022-08-16,13:30:00,72.1,16.77,1008,NA,192.3,0.134,227.8,NA
228,2022-08-16,14:00:00,71.1,17.11,1008,NA,272.1,0.062,196.8,NA
228,2022-08-16,14:30:00,68.97,17.47,1008,NA,302.4,0.117,153.4,NA
228,2022-08-16,15:00:00,65.31,17.93,1008,NA,356.5,0.149,216.2,NA
228,2022-08-16,15:30:00,63.75,17.95,1008,NA,220.5,0.144,244.3,NA
228,2022-08-16,16:00:00,64.38,17.5,1008,NA,123.5,0.105,240,NA
228,2022-08-16,16:30:00,65.49,17.32,1009,NA,132.5,0.034,203.9,NA
228,2022-08-16,17:00:00,65.31,17.46,1009,NA,129.3,0.076,209.8,NA
228,2022-08-16,17:30:00,64.15,17.35,1009,NA,101.7,0.046,260.8,NA
228,2022-08-16,18:00:00,61.75,17.24,1009,NA,130,0.118,212.7,NA
228,2022-08-16,18:30:00,60.02,17.39,1009,NA,129.3,0.061,229.1,NA
228,2022-08-16,19:00:00,60.5,17.16,1009,NA,108.7,0.048,164.7,NA
228,2022-08-16,19:30:00,59.21,17.1,1009,NA,84.4,0.024,215.2,NA
228,2022-08-16,20:00:00,58.67,16.65,1010,NA,45.36,0.115,248.2,NA
228,2022-08-16,20:30:00,59.46,16.17,1010,NA,16.53,0.073,222,NA
228,2022-08-16,21:00:00,61.01,15.84,1011,NA,2.993,0.111,259.8,NA
228,2022-08-16,21:30:00,63.59,15.4,1011,NA,0.045,0.104,237.3,NA
228,2022-08-16,22:00:00,64.9,14.72,1012,NA,0,0.14,207.8,NA
228,2022-08-16,22:30:00,65.06,14.05,1012,NA,0,0.113,170.9,NA
228,2022-08-16,23:00:00,64.75,13.63,1012,NA,0,0.129,250.3,NA
228,2022-08-16,23:30:00,64.85,13.33,1012,NA,0,0.18,207.9,NA
229,2022-08-17,00:00:00,65.46,13.09,1012,NA,0,0.192,225.8,NA
229,2022-08-17,00:30:00,66.84,12.75,1012,NA,0,0.18,205.8,NA
229,2022-08-17,01:00:00,70.1,12.02,1012,NA,0,0.076,129.3,NA
229,2022-08-17,01:30:00,73.1,11.45,1012,NA,0,0.104,177.8,NA
229,2022-08-17,02:00:00,75.6,11.36,1012,NA,0,0.184,192.2,NA
229,2022-08-17,02:30:00,77.2,11.28,1012,NA,0,0.207,203.9,NA
229,2022-08-17,03:00:00,78.5,11.26,1012,NA,0,0.154,178.2,NA
229,2022-08-17,03:30:00,79.7,11.23,1012,NA,0,0.219,198.7,NA
229,2022-08-17,04:00:00,81.1,11.17,1012,NA,0,0.291,217,NA
229,2022-08-17,04:30:00,82,11.26,1012,NA,0,0.23,206,NA
229,2022-08-17,05:00:00,82.4,11.45,1012,NA,0,0.127,212,NA
229,2022-08-17,05:30:00,82.6,11.47,1012,NA,0,0.122,199.1,NA
229,2022-08-17,06:00:00,82.9,11.42,1012,NA,0.484,0.126,202.8,NA
229,2022-08-17,06:30:00,83.6,11.28,1013,NA,3.59,0.249,202.9,NA
229,2022-08-17,07:00:00,84.6,11.16,1013,NA,11.75,0.355,207.7,NA
229,2022-08-17,07:30:00,85.9,11.12,1013,NA,26.02,0.363,205.4,NA
229,2022-08-17,08:00:00,87.6,11.14,1013,NA,46.65,0.264,218.1,NA
229,2022-08-17,08:30:00,89.3,11.29,1013,NA,67.88,0.282,215.1,NA
229,2022-08-17,09:00:00,90.6,11.51,1013,NA,85.7,0.168,188.5,NA
229,2022-08-17,09:30:00,92.4,11.62,1013,NA,104.1,0.284,209.1,NA
229,2022-08-17,10:00:00,93.8,12.04,1013,NA,179.9,0.159,196.6,NA
229,2022-08-17,10:30:00,94.4,12.77,1013,NA,190,0.241,220.7,NA
229,2022-08-17,11:00:00,94.6,13.44,1014,NA,261.9,0.15,178.5,NA
229,2022-08-17,11:30:00,94.5,14.06,1014,NA,288.9,0.169,164.3,NA
229,2022-08-17,12:00:00,94.5,14.29,1014,NA,278,0.145,186.7,NA
229,2022-08-17,12:30:00,94.1,14.56,1014,NA,271.6,0.194,187.4,NA
229,2022-08-17,13:00:00,92.9,14.98,1014,NA,377.9,0.244,179,NA
229,2022-08-17,13:30:00,89.5,16.11,1014,NA,483.6,0.059,175.4,NA
229,2022-08-17,14:00:00,82.7,16.62,1013,NA,390.2,0.019,183.8,NA
229,2022-08-17,14:30:00,79.6,17,1013,NA,454.1,0.09,199.6,NA
229,2022-08-17,15:00:00,77.3,17.7,1013,NA,380.7,0.046,211.2,NA
229,2022-08-17,15:30:00,77.4,18.05,1013,NA,417.3,0.071,242.9,NA
229,2022-08-17,16:00:00,77.1,18.16,1013,NA,309.3,0.056,223.7,NA
229,2022-08-17,16:30:00,75.9,18.85,1013,NA,617.7,0.091,121.6,NA
229,2022-08-17,17:00:00,75,19.06,1013,NA,570.1,0.205,225.1,NA
229,2022-08-17,17:30:00,75,18.82,1012,NA,447.6,0.048,227.9,NA
229,2022-08-17,18:00:00,76.8,17.99,1012,NA,157.5,0.034,217.8,NA
229,2022-08-17,18:30:00,80,17.21,1012,NA,171.6,0.008,162.7,NA
229,2022-08-17,19:00:00,81.2,16.95,1012,NA,114.5,0,23.22,NA
229,2022-08-17,19:30:00,82.3,16.61,1012,NA,88,0.006,139.2,NA
229,2022-08-17,20:00:00,83,16.16,1012,NA,45.75,0.003,307.4,NA
229,2022-08-17,20:30:00,83.8,15.76,1012,NA,15.62,0.023,165.9,NA
229,2022-08-17,21:00:00,84.3,15.55,1012,NA,1.607,0,39.71,NA
229,2022-08-17,21:30:00,85.5,15.44,1012,NA,0.007,0,233.2,NA
229,2022-08-17,22:00:00,86.3,15.36,1012,NA,0,0,343.2,NA
229,2022-08-17,22:30:00,87.2,15.26,1012,NA,0,0,343.3,NA
229,2022-08-17,23:00:00,87.3,14.56,1012,NA,0,0,343.6,NA
229,2022-08-17,23:30:00,87.7,13.88,1011,NA,0,0,343.8,NA
230,2022-08-18,00:00:00,88.5,14,1011,NA,0,0,344,NA
230,2022-08-18,00:30:00,87.9,14.26,1011,NA,0,0,253.3,NA
230,2022-08-18,01:00:00,86.2,14.55,1011,NA,0,0.002,221.4,NA
230,2022-08-18,01:30:00,85.1,14.72,1010,NA,0,0,219.3,NA
230,2022-08-18,02:00:00,84.9,14.74,1010,NA,0,0,219.3,NA
230,2022-08-18,02:30:00,85.3,14.62,1010,NA,0,0,219.6,NA
230,2022-08-18,03:00:00,85.7,14.51,1009,NA,0,0.015,182.8,NA
230,2022-08-18,03:30:00,82.3,14.67,1009,NA,0,0.036,106.4,NA
230,2022-08-18,04:00:00,74.8,15.07,1009,NA,0,0.123,118,NA
230,2022-08-18,04:30:00,71.7,15.32,1008,NA,0,0.064,144.3,NA
230,2022-08-18,05:00:00,75.3,15.57,1008,NA,0,0.257,115.4,NA
230,2022-08-18,05:30:00,77.5,15.51,1008,NA,0,0.132,107.8,NA
230,2022-08-18,06:00:00,79.8,15.56,1008,NA,0.721,0.196,119,NA
230,2022-08-18,06:30:00,81.9,15.54,1007,NA,3.807,0.244,157.4,NA
230,2022-08-18,07:00:00,83.7,15.64,1007,NA,13.7,0.142,119,NA
230,2022-08-18,07:30:00,85,15.89,1007,NA,46.35,0.206,121,NA
230,2022-08-18,08:00:00,84.8,16.32,1007,NA,92.4,0.264,126.9,NA
230,2022-08-18,08:30:00,84,16.9,1007,NA,220,0.605,117.2,NA
230,2022-08-18,09:00:00,83.1,17.41,1007,NA,211.5,0.456,118.6,NA
230,2022-08-18,09:30:00,82.9,17.84,1006,NA,249.1,0.34,135.8,NA
230,2022-08-18,10:00:00,82.1,18.28,1006,NA,277.7,0.274,154.9,NA
230,2022-08-18,10:30:00,80.2,18.82,1006,NA,365.6,0.245,129.5,NA
230,2022-08-18,11:00:00,77.8,19.47,1006,NA,390.7,0.352,144.6,NA
230,2022-08-18,11:30:00,76.7,19.87,1005,NA,445.9,0.33,131.5,NA
230,2022-08-18,12:00:00,74.8,20.62,1005,NA,533.2,0.408,163.3,NA
230,2022-08-18,12:30:00,74.4,20.75,1005,NA,312.2,0.36,125.6,NA
230,2022-08-18,13:00:00,76.2,20.5,1005,NA,286.2,0.457,141,NA
230,2022-08-18,13:30:00,77.2,20.48,1005,NA,212.3,0.44,121.9,NA
230,2022-08-18,14:00:00,79.2,20.38,1004,NA,209.7,0.39,129.2,NA
230,2022-08-18,14:30:00,80.3,20.75,1004,NA,478.3,0.465,141.2,NA
230,2022-08-18,15:00:00,77.3,21.96,1004,NA,691.3,0.4,136.3,NA
230,2022-08-18,15:30:00,75.5,22.05,1004,NA,431.6,0.442,135.7,NA
230,2022-08-18,16:00:00,78.3,22.18,1003,NA,820,0.723,148.1,NA
230,2022-08-18,16:30:00,72.9,21.69,1004,NA,627.4,0.819,193.3,NA
230,2022-08-18,17:00:00,67.49,22.18,1004,NA,568.7,0.772,193.3,NA
230,2022-08-18,17:30:00,65.82,21.75,1004,NA,223.9,0.738,191.3,NA
230,2022-08-18,18:00:00,60.54,21.63,1004,NA,269.1,1.007,201.2,NA
230,2022-08-18,18:30:00,53.38,21.5,1004,NA,157.1,0.892,188.3,NA
230,2022-08-18,19:00:00,53.91,20.6,1004,NA,76.2,0.666,188.1,NA
230,2022-08-18,19:30:00,54.25,19.52,1005,NA,57.69,0.671,188.9,NA
230,2022-08-18,20:00:00,58.01,18.27,1005,NA,35.75,0.757,165.3,NA
230,2022-08-18,20:30:00,55.16,17.5,1006,NA,16.27,0.483,180.3,NA
230,2022-08-18,21:00:00,59.93,16.87,1006,NA,2.968,0.357,205.6,NA
230,2022-08-18,21:30:00,63.18,16.38,1006,NA,0.016,0.455,202.4,NA
230,2022-08-18,22:00:00,65.86,15.98,1007,NA,0,0.59,204,NA
230,2022-08-18,22:30:00,68.74,15.56,1007,NA,0,0.528,198.7,NA
230,2022-08-18,23:00:00,70.7,15.01,1007,NA,0,0.447,210.1,NA
230,2022-08-18,23:30:00,71.2,14.72,1007,NA,0,0.536,193.2,NA
231,2022-08-19,00:00:00,70.5,14.64,1007,NA,0,0.618,215.9,NA
231,2022-08-19,00:30:00,70.8,14.6,1007,NA,0,0.491,177.7,NA
231,2022-08-19,01:00:00,71.9,14.25,1007,NA,0,0.501,187.8,NA
231,2022-08-19,01:30:00,74.4,14,1007,NA,0,0.482,167.6,NA
231,2022-08-19,02:00:00,77,13.9,1007,NA,0,0.518,182.2,NA
231,2022-08-19,02:30:00,78.4,13.7,1007,NA,0,0.615,203.3,NA
231,2022-08-19,03:00:00,78.9,13.71,1007,NA,0,0.689,195.4,NA
231,2022-08-19,03:30:00,78.4,13.77,1007,NA,0,0.687,197.9,NA
231,2022-08-19,04:00:00,80.4,13.49,1007,NA,0,0.665,197.4,NA
231,2022-08-19,04:30:00,81,13.34,1007,NA,0,0.694,202.1,NA
231,2022-08-19,05:00:00,81.8,13.18,1007,NA,0,0.617,197.4,NA
231,2022-08-19,05:30:00,81.9,13.22,1007,NA,0,0.826,208.5,NA
231,2022-08-19,06:00:00,81.8,13.19,1007,NA,1.279,0.629,177.6,NA
231,2022-08-19,06:30:00,81.9,13.05,1007,NA,10.46,0.495,151,NA
231,2022-08-19,07:00:00,82.8,13.03,1008,NA,26.36,0.39,140.5,NA
231,2022-08-19,07:30:00,82.7,13.23,1008,NA,38.99,0.424,155.7,NA
231,2022-08-19,08:00:00,82,13.61,1008,NA,55.13,0.514,168.4,NA
231,2022-08-19,08:30:00,79.1,14.32,1008,NA,121.9,0.507,152.5,NA
231,2022-08-19,09:00:00,76.8,14.82,1009,NA,78.9,0.635,169.4,NA
231,2022-08-19,09:30:00,74.3,15.32,1009,NA,98.3,0.771,172.2,NA
231,2022-08-19,10:00:00,71.2,16.05,1009,NA,175,0.722,182.7,NA
231,2022-08-19,10:30:00,70,16.36,1009,NA,347.5,0.71,173.9,NA
231,2022-08-19,11:00:00,64.42,17.18,1009,NA,637.2,0.967,186,NA
231,2022-08-19,11:30:00,67.89,16.51,1009,NA,347.5,0.797,184.8,NA
231,2022-08-19,12:00:00,65.58,16.55,1009,NA,360.5,0.902,182.3,NA
231,2022-08-19,12:30:00,63.74,17.51,1009,NA,1070,0.916,187.4,NA
231,2022-08-19,13:00:00,59.96,18.84,1009,NA,953,0.825,171.4,NA
231,2022-08-19,13:30:00,56.44,19.55,1009,NA,998,0.836,162.4,NA
231,2022-08-19,14:00:00,56.15,19.04,1009,NA,454.8,0.727,167.8,NA
231,2022-08-19,14:30:00,55.47,19.29,1009,NA,604.9,0.808,183.6,NA
231,2022-08-19,15:00:00,51.91,20.42,1008,NA,920,0.831,176.3,NA
231,2022-08-19,15:30:00,52.2,20.44,1009,NA,452,0.8,186,NA
231,2022-08-19,16:00:00,71.9,17.72,1009,NA,285,0.65,168.2,NA
231,2022-08-19,16:30:00,81.2,17.23,1009,NA,466.8,0.45,177.3,NA
231,2022-08-19,17:00:00,72.2,18.22,1009,NA,387.3,0.725,205.4,NA
231,2022-08-19,17:30:00,68.31,18.58,1009,NA,355.7,0.722,196.3,NA
231,2022-08-19,18:00:00,64.91,18.77,1009,NA,176.2,0.632,203.5,NA
231,2022-08-19,18:30:00,62.52,18.81,1009,NA,131.9,0.636,203.7,NA
231,2022-08-19,19:00:00,65.16,18.35,1009,NA,104.5,0.668,187,NA
231,2022-08-19,19:30:00,67.98,17.88,1009,NA,61.94,0.599,205.6,NA
231,2022-08-19,20:00:00,71.2,17.19,1010,NA,44.67,0.712,188.1,NA
